Namespace(batch_size=12, class_choice=None, dataset='shapenetpart', dropout=0.5, emb_dims=1024, epochs=200, eval=False, exp_name='part_seg', k=40, lr=0.001, model='dgcnn', model_path='/home/huijie/research/EECS542/FM-3DNet/part_seg/models/40.pth', momentum=0.9, no_cuda=False, num_points=2048, scheduler='cos', seed=1, test_batch_size=12, use_sgd=True, visu='', visu_format='ply')
Using GPU : 0 from 1 devices
Test 140, loss: 1.745257, test acc: 0.760081, test avg acc: 0.482256, test iou: 0.568144
Train 141, loss: 1.770028, train acc: 0.746929, train avg acc: 0.458138, train iou: 0.531783
Test 141, loss: 1.746809, test acc: 0.754056, test avg acc: 0.456357, test iou: 0.551573
Train 142, loss: 1.771377, train acc: 0.746503, train avg acc: 0.458118, train iou: 0.530385
Test 142, loss: 1.757337, test acc: 0.749734, test avg acc: 0.457639, test iou: 0.546132
Train 143, loss: 1.768738, train acc: 0.747509, train avg acc: 0.459423, train iou: 0.531651
Test 143, loss: 1.763847, test acc: 0.739980, test avg acc: 0.461708, test iou: 0.547069
Train 144, loss: 1.766585, train acc: 0.749410, train avg acc: 0.459205, train iou: 0.533949
Test 144, loss: 1.754627, test acc: 0.751695, test avg acc: 0.462187, test iou: 0.547627
Train 145, loss: 1.773170, train acc: 0.747981, train avg acc: 0.459771, train iou: 0.533664
Test 145, loss: 1.743376, test acc: 0.757417, test avg acc: 0.478509, test iou: 0.560876
Train 146, loss: 1.769688, train acc: 0.748070, train avg acc: 0.459661, train iou: 0.534223
Test 146, loss: 1.779758, test acc: 0.736886, test avg acc: 0.466500, test iou: 0.531941
Train 147, loss: 1.767788, train acc: 0.749656, train avg acc: 0.461260, train iou: 0.534421
Test 147, loss: 1.750136, test acc: 0.757117, test avg acc: 0.479839, test iou: 0.563919
Train 148, loss: 1.768570, train acc: 0.749488, train avg acc: 0.460403, train iou: 0.535329
Test 148, loss: 1.768898, test acc: 0.748947, test avg acc: 0.462479, test iou: 0.544656
Train 149, loss: 1.766699, train acc: 0.749830, train avg acc: 0.461130, train iou: 0.535632
Test 149, loss: 1.746725, test acc: 0.758751, test avg acc: 0.469750, test iou: 0.565015
Train 150, loss: 1.762970, train acc: 0.751366, train avg acc: 0.462779, train iou: 0.537045
Test 150, loss: 1.740564, test acc: 0.756727, test avg acc: 0.470034, test iou: 0.559092
Train 151, loss: 1.763281, train acc: 0.751095, train avg acc: 0.462100, train iou: 0.537087
Test 151, loss: 1.749441, test acc: 0.752295, test avg acc: 0.477890, test iou: 0.558617
Train 152, loss: 1.759285, train acc: 0.752304, train avg acc: 0.463481, train iou: 0.538162
Test 152, loss: 1.748570, test acc: 0.748229, test avg acc: 0.452846, test iou: 0.542624
Train 153, loss: 1.758983, train acc: 0.752902, train avg acc: 0.463896, train iou: 0.539139
Test 153, loss: 1.758018, test acc: 0.751776, test avg acc: 0.461907, test iou: 0.551164
Train 154, loss: 1.755901, train acc: 0.753835, train avg acc: 0.464596, train iou: 0.539514
Test 154, loss: 1.761493, test acc: 0.748933, test avg acc: 0.470111, test iou: 0.549013
Train 155, loss: 1.753919, train acc: 0.755108, train avg acc: 0.465341, train iou: 0.541926
Test 155, loss: 1.758359, test acc: 0.746962, test avg acc: 0.454491, test iou: 0.541347
Train 156, loss: 1.753890, train acc: 0.755396, train avg acc: 0.466064, train iou: 0.542721
Test 156, loss: 1.735523, test acc: 0.758953, test avg acc: 0.479726, test iou: 0.562561
Train 157, loss: 1.754339, train acc: 0.755795, train avg acc: 0.465702, train iou: 0.542653
Test 157, loss: 1.734978, test acc: 0.758598, test avg acc: 0.470435, test iou: 0.554429
Train 158, loss: 1.752746, train acc: 0.756908, train avg acc: 0.467219, train iou: 0.544137
Test 158, loss: 1.727912, test acc: 0.765308, test avg acc: 0.484778, test iou: 0.569416
Train 159, loss: 1.747995, train acc: 0.757763, train avg acc: 0.467018, train iou: 0.543618
Test 159, loss: 1.740997, test acc: 0.759829, test avg acc: 0.492546, test iou: 0.571686
Train 160, loss: 1.750737, train acc: 0.757288, train avg acc: 0.467980, train iou: 0.545205
Test 160, loss: 1.730750, test acc: 0.761016, test avg acc: 0.484680, test iou: 0.572575
Train 161, loss: 1.751146, train acc: 0.757752, train avg acc: 0.468477, train iou: 0.544716
Test 161, loss: 1.747743, test acc: 0.752747, test avg acc: 0.477508, test iou: 0.559292
Train 162, loss: 1.747883, train acc: 0.758468, train avg acc: 0.468187, train iou: 0.545729
Test 162, loss: 1.750341, test acc: 0.753900, test avg acc: 0.489024, test iou: 0.568104
Train 163, loss: 1.743338, train acc: 0.760431, train avg acc: 0.470480, train iou: 0.548770
Test 163, loss: 1.725462, test acc: 0.765133, test avg acc: 0.479955, test iou: 0.570506
Train 164, loss: 1.748119, train acc: 0.759137, train avg acc: 0.468488, train iou: 0.546677
Test 164, loss: 1.743562, test acc: 0.753683, test avg acc: 0.475354, test iou: 0.561923
Train 165, loss: 1.746534, train acc: 0.759986, train avg acc: 0.468686, train iou: 0.547550
Test 165, loss: 1.730449, test acc: 0.767109, test avg acc: 0.478028, test iou: 0.569147
Train 166, loss: 1.742840, train acc: 0.761020, train avg acc: 0.470741, train iou: 0.549257
Test 166, loss: 1.718134, test acc: 0.769151, test avg acc: 0.477022, test iou: 0.573977
Train 167, loss: 1.741753, train acc: 0.761776, train avg acc: 0.471567, train iou: 0.551074
Test 167, loss: 1.724000, test acc: 0.762690, test avg acc: 0.483470, test iou: 0.566588
Train 168, loss: 1.741824, train acc: 0.762011, train avg acc: 0.472937, train iou: 0.550496
Test 168, loss: 1.749338, test acc: 0.751708, test avg acc: 0.464902, test iou: 0.548723
Train 169, loss: 1.737870, train acc: 0.763497, train avg acc: 0.473720, train iou: 0.551883
Test 169, loss: 1.731900, test acc: 0.764200, test avg acc: 0.485379, test iou: 0.572577
Train 170, loss: 1.737663, train acc: 0.763597, train avg acc: 0.473886, train iou: 0.551708
Test 170, loss: 1.718910, test acc: 0.769901, test avg acc: 0.478326, test iou: 0.574108
Train 171, loss: 1.737410, train acc: 0.764046, train avg acc: 0.473876, train iou: 0.553215
Test 171, loss: 1.721302, test acc: 0.770922, test avg acc: 0.484519, test iou: 0.578181
Train 172, loss: 1.737702, train acc: 0.764112, train avg acc: 0.474130, train iou: 0.552541
Test 172, loss: 1.722859, test acc: 0.768590, test avg acc: 0.488450, test iou: 0.578151
Train 173, loss: 1.735269, train acc: 0.765163, train avg acc: 0.474597, train iou: 0.554302
Test 173, loss: 1.717712, test acc: 0.767968, test avg acc: 0.478040, test iou: 0.576850
Train 174, loss: 1.734044, train acc: 0.765445, train avg acc: 0.474568, train iou: 0.554911
Test 174, loss: 1.721471, test acc: 0.768807, test avg acc: 0.491219, test iou: 0.583562
Train 175, loss: 1.732058, train acc: 0.766720, train avg acc: 0.475486, train iou: 0.556454
Test 175, loss: 1.718835, test acc: 0.770774, test avg acc: 0.494916, test iou: 0.584377
Train 176, loss: 1.731337, train acc: 0.767273, train avg acc: 0.477257, train iou: 0.557055
Test 176, loss: 1.718393, test acc: 0.771104, test avg acc: 0.479039, test iou: 0.575700
Train 177, loss: 1.730731, train acc: 0.767573, train avg acc: 0.476893, train iou: 0.556863
Test 177, loss: 1.711225, test acc: 0.771505, test avg acc: 0.487598, test iou: 0.582021
Train 178, loss: 1.728722, train acc: 0.768397, train avg acc: 0.476235, train iou: 0.558512
Test 178, loss: 1.717014, test acc: 0.771821, test avg acc: 0.483235, test iou: 0.577959
Train 179, loss: 1.728802, train acc: 0.768435, train avg acc: 0.477282, train iou: 0.558185
Test 179, loss: 1.713438, test acc: 0.773061, test avg acc: 0.497646, test iou: 0.584646
Train 180, loss: 1.730050, train acc: 0.768473, train avg acc: 0.476647, train iou: 0.558712
Test 180, loss: 1.720639, test acc: 0.769694, test avg acc: 0.487824, test iou: 0.582432
Train 181, loss: 1.728911, train acc: 0.769168, train avg acc: 0.477634, train iou: 0.559717
Test 181, loss: 1.707653, test acc: 0.777685, test avg acc: 0.493317, test iou: 0.588501
Train 182, loss: 1.726666, train acc: 0.770205, train avg acc: 0.479486, train iou: 0.560185
Test 182, loss: 1.706232, test acc: 0.776916, test avg acc: 0.493624, test iou: 0.588320
Train 183, loss: 1.725305, train acc: 0.770517, train avg acc: 0.478230, train iou: 0.561565
Test 183, loss: 1.711607, test acc: 0.772953, test avg acc: 0.490984, test iou: 0.585020
Train 184, loss: 1.724331, train acc: 0.771248, train avg acc: 0.479963, train iou: 0.561924
Test 184, loss: 1.717062, test acc: 0.769013, test avg acc: 0.497503, test iou: 0.581268
Train 185, loss: 1.725415, train acc: 0.770813, train avg acc: 0.479464, train iou: 0.561265
Test 185, loss: 1.703345, test acc: 0.776902, test avg acc: 0.498154, test iou: 0.589639
Train 186, loss: 1.724367, train acc: 0.771560, train avg acc: 0.479244, train iou: 0.562496
Test 186, loss: 1.705043, test acc: 0.776453, test avg acc: 0.492726, test iou: 0.589566
Train 187, loss: 1.721118, train acc: 0.772464, train avg acc: 0.480792, train iou: 0.562992
Test 187, loss: 1.707390, test acc: 0.774251, test avg acc: 0.488056, test iou: 0.581739
Train 188, loss: 1.721481, train acc: 0.772529, train avg acc: 0.480602, train iou: 0.563323
Test 188, loss: 1.701381, test acc: 0.779527, test avg acc: 0.496612, test iou: 0.592709
Train 189, loss: 1.720995, train acc: 0.772980, train avg acc: 0.481008, train iou: 0.564248
Test 189, loss: 1.706607, test acc: 0.778760, test avg acc: 0.493020, test iou: 0.591859
Train 190, loss: 1.720468, train acc: 0.773000, train avg acc: 0.481223, train iou: 0.563600
Test 190, loss: 1.705728, test acc: 0.776865, test avg acc: 0.496269, test iou: 0.589049
Train 191, loss: 1.719655, train acc: 0.773376, train avg acc: 0.482485, train iou: 0.564964
Test 191, loss: 1.699807, test acc: 0.779968, test avg acc: 0.501595, test iou: 0.595814
Train 192, loss: 1.719229, train acc: 0.773825, train avg acc: 0.481958, train iou: 0.564929
Test 192, loss: 1.706589, test acc: 0.777183, test avg acc: 0.494968, test iou: 0.588374
Train 193, loss: 1.718550, train acc: 0.774301, train avg acc: 0.482813, train iou: 0.566237
Test 193, loss: 1.702341, test acc: 0.776084, test avg acc: 0.489300, test iou: 0.584593
Train 194, loss: 1.718069, train acc: 0.774507, train avg acc: 0.482436, train iou: 0.566109
Test 194, loss: 1.697295, test acc: 0.780646, test avg acc: 0.498947, test iou: 0.594572
Train 195, loss: 1.721605, train acc: 0.773506, train avg acc: 0.482239, train iou: 0.565128
Test 195, loss: 1.698731, test acc: 0.780427, test avg acc: 0.495683, test iou: 0.593742
Train 196, loss: 1.717541, train acc: 0.775063, train avg acc: 0.482927, train iou: 0.566539
Test 196, loss: 1.698614, test acc: 0.780190, test avg acc: 0.498213, test iou: 0.594487
Train 197, loss: 1.716915, train acc: 0.774802, train avg acc: 0.484012, train iou: 0.565518
Test 197, loss: 1.703996, test acc: 0.778399, test avg acc: 0.496304, test iou: 0.590783
Train 198, loss: 1.716888, train acc: 0.775124, train avg acc: 0.482532, train iou: 0.566113
Test 198, loss: 1.700939, test acc: 0.780672, test avg acc: 0.494895, test iou: 0.591904
Train 199, loss: 1.718210, train acc: 0.774376, train avg acc: 0.482441, train iou: 0.565670
Test 199, loss: 1.701358, test acc: 0.777479, test avg acc: 0.496509, test iou: 0.588469
